factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting pval_in_resampling IVW_estimate IVW_pval IVW_resampling_pval
TG_pwy10_pc1 2 2 0.064 0.226 0.121 0.226234811547988 2.02077593023536e-18 0.683
TG_pwy105_pc5 2 2 0.047 -0.287 0.095 -0.287792150116939 2.504210326269e-18 0.681
TG_pwy127_pc5 2 2 0.051 0.185 0.069 0.182811481713006 2.64133930448792e-23 0.424
TG_pwy139_pc5 2 0 0.994 0.003 0.989 -0.0130474666395018 0.692846843475534 0.949
TG_pwy15_pc5 2 2 0.644 -0.162 0.532 -0.133476754878133 5.07233396004162e-17 0.616
TG_pwy167_pc3 2 2 0.646 -0.114 0.626 -0.0421906289539046 0.0405194154984702 0.762
TG_pwy172_pc5 2 0 0.016 -0.211 0.033 -0.209325394391735 6.97348778667918e-26 0.363
TG_pwy174_pc4 2 0 0.153 0.296 0.218 0.261512288094505 6.05568413214633e-23 0.479
TG_pwy182_pc3 3 3 0.495 -0.159 0.488 -0.0725982495664933 0.00262667240595909 0.832
TG_pwy183_pc2 2 2 0.028 0.308 0.048 0.306316151052318 1.36393277311895e-19 0.533
TG_pwy183_pc3 3 3 0.012 -0.411 0.022 -0.356034186328865 3.43810323199242e-47 0.285
TG_pwy187_pc4 2 2 0.482 -0.35 0.424 -0.0533794173074614 0.0933416116465562 0.935
TG_pwy189_pc4 2 0 0.766 -0.119 0.709 -0.024113079312531 0.479057320749504 0.947
TG_pwy193_pc1 2 2 0.38 0.266 0.319 0.0114755559608565 0.675736425726737 0.985
TG_pwy193_pc4 2 0 0.131 -0.214 0.191 -0.223253016045754 2.47964701676466e-31 0.339
TG_pwy193_pc5 5 0 0.119 0.047 0.134 0.0174576674903313 0.601412246149704 0.587
TG_pwy199_pc1 2 2 0.829 -0.091 0.772 -0.0454072912155287 0.218476015934686 0.894
TG_pwy20_pc3 2 0 0.069 0.32 0.116 0.310566291655016 7.23220034376538e-21 0.415
TG_pwy208_pc1 3 3 0.011 0.486 0.014 0.394923731678726 6.60618557075381e-46 0.25
TG_pwy208_pc4 2 2 0.312 0.257 0.319 0.00631003649700359 0.747862440762852 0.991
TG_pwy210_pc4 3 0 0.072 0.716 0.11 0.474496535735514 8.7366482772792e-50 0.138
TG_pwy214_pc5 2 0 0.665 0.308 0.604 -0.0187512654150666 0.590945894144893 0.987
TG_pwy218_pc5 2 2 0.015 -0.278 0.022 -0.279384895957293 6.50932809111512e-25 0.446
TG_pwy226_pc2 3 3 0.473 0.268 0.474 -0.256162521254703 3.74089741391344e-16 0.522
TG_pwy235_pc4 3 3 0.123 0.84 0.101 0.242431380934874 1.27230032214822e-11 0.612
TG_pwy238_pc3 2 0 0.102 -0.212 0.144 -0.202386861198571 7.12983877659543e-22 0.411
TG_pwy238_pc5 4 0 0.204 -0.039 0.221 -0.00846108397854888 0.797103533940433 0.795
TG_pwy241_pc3 3 3 0.852 -0.089 0.853 -0.200931807646243 2.66356059268156e-10 0.522
TG_pwy252_pc1 2 2 0.052 0.343 0.098 0.338476656133818 9.45712886717715e-32 0.504
TG_pwy266_pc1 2 0 0.045 0.343 0.072 0.348972333388293 5.16677177500196e-22 0.549
TG_pwy275_pc5 3 0 0.001 0.306 0.003 0.308769144187302 6.95923801767784e-45 0.184
TG_pwy288_pc3 2 0 0.006 -0.256 0.014 -0.256339027567965 8.11291864530907e-28 0.124
TG_pwy294_pc2 2 2 0.956 -0.023 0.914 -0.00461880573970279 0.888435904982009 0.983
TG_pwy298_pc4 2 2 0.099 -0.294 0.148 -0.297893887614142 3.09169933028244e-24 0.556
TG_pwy299_pc1 2 2 0.256 -0.87 0.383 -0.911796648496204 5.91524181378251e-119 0.183
TG_pwy3_pc4 2 2 0.018 0.357 0.016 0.34801088146308 1.06892019551202e-37 0.259
TG_pwy304_pc3 2 0 0.991 0.005 0.976 0.0223250244852358 0.512468344642446 0.925
TG_pwy307_pc3 2 2 0.046 0.233 0.047 0.24088905195723 4.19649626476199e-19 0.457
TG_pwy313_pc1 2 2 0.96 -0.093 0.931 0.941018176359977 2.75800754644066e-83 0.056
TG_pwy313_pc4 3 0 0.788 0.09 0.789 0.201455943218167 4.4627366204855e-09 0.69
TG_pwy315_pc2 2 2 0.14 0.357 0.247 0.363766595624751 5.07654237969942e-24 0.589
TG_pwy320_pc3 5 0 0.099 -0.042 0.117 -0.0188230511282211 0.524805571791132 0.494
TG_pwy320_pc4 2 0 0.022 0.208 0.03 0.206200187707454 1.56975935365409e-23 0.435
TG_pwy321_pc2 2 0 0.946 -0.018 0.912 0.00762182059155252 0.634148645043237 0.95
TG_pwy321_pc5 4 0 0.211 -0.045 0.228 -0.00900027103005503 0.810080213954975 0.806
TG_pwy322_pc4 2 0 0.695 -0.117 0.579 -0.0130781322791114 0.578216502367134 0.967
TG_pwy323_pc3 2 0 0.119 0.22 0.199 0.22666990694169 2.1168147754068e-32 0.404
TG_pwy324_pc3 2 2 0.174 0.561 0.227 0.582470290138059 2.77428176236475e-109 0.166
TG_pwy325_pc2 2 0 0.917 0.027 0.881 0.00222032381024677 0.889528110838139 0.985
TG_pwy325_pc3 2 0 0.598 -0.13 0.568 -0.0480214920100908 0.0292624147446607 0.792
TG_pwy325_pc4 5 0 0.227 -0.039 0.256 0.00079051401181774 0.982924265207945 0.987
TG_pwy325_pc5 4 0 0.033 0.1 0.029 0.0770592298013236 0.119862663981683 0.105
TG_pwy326_pc4 4 0 0.197 0.039 0.217 0.00932352543299485 0.773110867510374 0.757
TG_pwy326_pc5 2 0 0.046 0.18 0.05 0.185983161218936 4.95795322757806e-33 0.173
TG_pwy331_pc4 2 0 0.633 0.133 0.571 0.0374481622630784 0.113322038460037 0.854
TG_pwy331_pc5 2 0 0.117 -0.198 0.138 -0.20840167597189 9.39453737066654e-26 0.393
TG_pwy42_pc1 2 2 0.016 0.702 0.024 0.700109859846249 5.73017578098278e-133 0.15
TG_pwy46_pc5 2 2 0.383 -0.177 0.311 -0.0352874679546955 0.151301031755325 0.884
TG_pwy68_pc4 2 2 0.749 -0.077 0.631 -2.16497311837326e-05 0.999018039253039 1
TG_pwy71_pc4 2 2 0.827 0.059 0.76 -0.0176303411478784 0.489035452811359 0.969
TG_pwy96_pc2 2 2 0.365 1.336 0.431 0.77004741884721 1.5864046444373e-97 0.112
ukb.allasthma_pwy11_pc1 2 2 0.074 -0.473 0.106 -0.43599371338279 2.05642526373332e-18 0.39
ukb.allasthma_pwy124_pc4 2 2 0.004 0.56 0.007 0.55906999930754 5.0692884708173e-25 0.389
ukb.allasthma_pwy13_pc4 2 2 0.857 0.057 0.749 0.00623747074289819 0.842519498508325 0.979
ukb.allasthma_pwy137_pc3 3 3 0.479 0.139 0.463 0.108215642334548 0.000108407027278865 0.789
ukb.allasthma_pwy138_pc5 2 2 0.024 0.586 0.04 0.58900836955453 3.39061482693291e-28 0.407
ukb.allasthma_pwy140_pc4 2 2 0.223 0.797 0.33 0.617326773184351 4.42323736783585e-30 0.299
ukb.allasthma_pwy145_pc2 2 2 0.181 -0.503 0.235 -0.573160042831097 1.66795617993933e-23 0.026
ukb.allasthma_pwy178_pc3 3 3 0.54 -0.319 0.511 0.124188702392648 0.0154106963204045 0.745
ukb.allasthma_pwy180_pc1 2 0 0.177 0.968 0.341 0.812572216498485 3.96674331388301e-22 0.274
ukb.allasthma_pwy183_pc1 2 2 0.939 0.047 0.861 -0.0475402954206771 0.365292213414039 0.867
ukb.allasthma_pwy193_pc4 3 0 0.011 0.503 0.024 0.460776207439551 1.18230719876585e-46 0.076
ukb.allasthma_pwy193_pc5 6 0 0.373 -0.057 0.379 -0.0293077238723834 0.699019751441375 0.689
ukb.allasthma_pwy195_pc4 2 2 0.051 0.44 0.112 0.439693253348288 1.07960904312859e-17 0.538
ukb.allasthma_pwy204_pc5 2 2 0.035 -0.414 0.014 -0.387898640197582 1.10166550897128e-33 0.043
ukb.allasthma_pwy21_pc3 2 2 0.332 0.48 0.288 0.250814860845194 1.16664726131353e-11 0.452
ukb.allasthma_pwy238_pc3 3 0 0.077 0.482 0.111 0.506872469366179 8.64477608692165e-42 0.028
ukb.allasthma_pwy238_pc4 2 0 0.124 0.579 0.241 0.596216015701765 6.05628612976683e-41 0.031
ukb.allasthma_pwy238_pc5 7 0 0.432 0.044 0.452 0.0192855432911342 0.768347321208056 0.749
ukb.allasthma_pwy257_pc4 2 2 0.796 -0.131 0.683 -0.0377340591212536 0.444828767116213 0.898
ukb.allasthma_pwy275_pc5 2 0 0.199 -0.582 0.339 -0.609770808968804 1.42605926262945e-38 0.033
ukb.allasthma_pwy279_pc1 2 2 0.97 0.022 0.947 -0.0435311238925444 0.436661487278617 0.885
ukb.allasthma_pwy279_pc5 2 0 0.084 0.69 0.169 0.703929313656986 9.33159741582024e-42 0.034
ukb.allasthma_pwy284_pc2 3 3 0.666 0.276 0.613 -0.104083602827638 0.0941516493409059 0.868
ukb.allasthma_pwy286_pc2 2 2 0.461 0.678 0.476 0.164054073518586 0.0301295228987347 0.854
ukb.allasthma_pwy289_pc5 3 0 0.213 0.775 0.247 0.4463555920255 6.61595956989595e-20 0.271
ukb.allasthma_pwy29_pc5 3 3 0.55 -0.225 0.481 -0.067561821896936 0.0935625846353631 0.896
ukb.allasthma_pwy30_pc1 2 2 0.823 0.13 0.676 0.141677815013201 0.00151162546483797 0.659
ukb.allasthma_pwy31_pc3 2 2 0.703 -0.144 0.595 0.0214054287035568 0.590651456772695 0.967
ukb.allasthma_pwy313_pc3 2 2 0.023 -0.568 0.052 -0.572164812327073 3.16134803978832e-17 0.437
ukb.allasthma_pwy320_pc3 6 0 0.355 0.053 0.354 0.0297688202167951 0.658187446736018 0.643
ukb.allasthma_pwy321_pc2 2 0 0.104 -0.332 0.127 -0.345450273450069 9.91147275975118e-19 0.099
ukb.allasthma_pwy321_pc5 6 0 0.369 0.056 0.391 0.0493586954169964 0.424104950847793 0.458
ukb.allasthma_pwy322_pc4 5 0 0.599 0.153 0.638 -0.00438350639050056 0.98819894527168 0.993
ukb.allasthma_pwy323_pc5 3 0 0.303 0.459 0.29 0.254225855392136 1.42097303626989e-06 0.427
ukb.allasthma_pwy325_pc2 2 0 0.078 0.342 0.106 0.352665973727731 5.58101451947641e-19 0.103
ukb.allasthma_pwy325_pc3 3 0 0.085 0.437 0.106 0.462128262288687 3.75579978456988e-41 0.03
ukb.allasthma_pwy325_pc4 6 0 0.386 0.055 0.387 0.028264410176496 0.702574816487003 0.696
ukb.allasthma_pwy325_pc5 6 0 0.393 -0.117 0.395 -0.0729037985443431 0.598874107168807 0.591
ukb.allasthma_pwy326_pc2 2 0 0.019 0.407 0.036 0.410611033567365 2.87826292503934e-19 0.107
ukb.allasthma_pwy326_pc3 2 0 0.026 -0.422 0.037 -0.423831541112434 1.83862189008102e-20 0.108
ukb.allasthma_pwy326_pc4 7 0 0.411 -0.045 0.425 -0.0210031825062033 0.740888384434948 0.712
ukb.allasthma_pwy326_pc5 2 0 0.03 -0.584 0.062 -0.588111414507162 2.50260458781245e-42 0.034
ukb.allasthma_pwy327_pc5 2 2 0.99 -0.01 0.987 -0.366492672062638 1.23906581625905e-11 0.574
ukb.allasthma_pwy331_pc5 2 0 0.119 0.513 0.23 0.527214106626535 4.65686720044547e-41 0.032
ukb.allasthma_pwy52_pc5 2 2 0.018 -0.317 0.025 -0.311009360709899 7.61177882883126e-19 0.355
ukb.allasthma_pwy69_pc1 2 2 0.019 0.544 0.026 0.536472687128567 2.48594304820077e-17 0.352
ukb.allasthma_pwy8_pc2 3 3 0.001 0.525 0.006 0.521646915112682 1.65487768438347e-22 0.138
ukb.allasthma_pwy82_pc3 2 2 1 0 0.999 0.0355120601868671 0.525842444191597 0.915
ukb.allasthma_pwy98_pc2 2 2 0.026 -0.447 0.059 -0.445401938076889 3.60661749952243e-16 0.533
wbc_pwy108_pc5 3 3 0.58 -0.299 0.536 -0.304317889583378 5.42114416864057e-36 0.274
wbc_pwy125_pc4 2 2 0.027 -0.261 0.052 -0.256263827148646 5.30279578997928e-15 0.546
wbc_pwy126_pc3 2 2 0 0.271 0 0.271456185091755 1.66950070628462e-20 0.316
wbc_pwy134_pc3 2 2 0.061 0.369 0.079 0.373045316723742 3.09477052655381e-26 0.105
wbc_pwy139_pc3 2 2 0.074 -0.292 0.165 -0.293165365374458 1.05162294903994e-21 0.509
wbc_pwy14_pc2 3 3 0.588 0.128 0.553 0.104864623899009 1.26438206196712e-07 0.648
wbc_pwy140_pc3 2 0 0.184 -0.297 0.324 -0.289349213398356 8.99449635025313e-31 0.355
wbc_pwy147_pc2 2 2 0.162 0.297 0.201 0.329189317246303 3.81518767328841e-24 0.314
wbc_pwy156_pc5 4 4 0.209 -0.111 0.177 -0.0678204748412724 0.554756734414271 0.591
wbc_pwy163_pc2 2 0 0.894 -0.07 0.786 -0.029548047819966 0.316485770446697 0.879
wbc_pwy167_pc2 2 0 0.03 0.151 0.021 0.145586173695795 4.00916435781217e-23 0.283
wbc_pwy174_pc2 2 0 0.175 -0.155 0.27 -0.123097732846135 8.5128925374327e-21 0.382
wbc_pwy174_pc4 2 2 0.078 0.197 0.169 0.196753583551308 5.70306719860818e-19 0.55
wbc_pwy185_pc5 2 0 0.772 -0.079 0.655 -0.0219773401508448 0.351369682021492 0.843
wbc_pwy186_pc5 2 2 0.73 0.085 0.622 0.0239314495238066 0.302493580159511 0.868
wbc_pwy193_pc1 2 2 0.835 -0.05 0.712 -0.00178628251781906 0.933680463040476 0.995
wbc_pwy193_pc2 3 0 0.35 0.304 0.334 0.256216991271796 1.32814368944089e-41 0.21
wbc_pwy193_pc4 3 0 0.274 0.175 0.303 0.205212034163922 7.59791194467719e-63 0.146
wbc_pwy193_pc5 10 0 0.001 -0.062 0 -0.0617601197526535 1.45367346470325e-05 0.002
wbc_pwy212_pc2 3 3 0.002 0.557 0.007 0.557764004330962 6.07646719016167e-128 0.008
wbc_pwy220_pc2 2 2 0.091 -0.269 0.191 -0.269517466602555 2.27059142903378e-18 0.566
wbc_pwy224_pc4 2 0 0.481 -0.361 0.485 -0.239955997377885 3.03320623941365e-25 0.331
wbc_pwy23_pc4 2 2 0.171 -0.262 0.141 -0.347685846223733 2.3769510438581e-41 0.063
wbc_pwy232_pc1 2 2 0.568 0.274 0.542 0.0149909282925477 0.716915933539117 0.984
wbc_pwy238_pc1 2 2 0.79 0.064 0.666 0.0158630883485194 0.472528797437532 0.907
wbc_pwy238_pc2 5 0 0.011 -0.171 0.023 -0.176953850434447 0.000737425994052651 0.034
wbc_pwy238_pc3 8 0 0.181 -0.143 0.177 -0.000594318414913812 0.995911986417066 0.998
wbc_pwy238_pc5 11 0 0 0.054 0.002 0.0530500071127815 2.45954890888607e-05 0.004
wbc_pwy246_pc5 2 0 0.03 0.231 0.07 0.233010747700442 8.94090839718229e-20 0.503
wbc_pwy250_pc3 2 2 0.694 0.086 0.603 -0.0213515361556584 0.342539071356935 0.951
wbc_pwy27_pc3 3 3 0.092 0.395 0.177 0.316067597528403 1.3533714877051e-52 0.168
wbc_pwy270_pc2 2 2 0.988 -0.007 0.973 -0.00774609260338943 0.840637825118967 0.972
wbc_pwy275_pc5 5 0 0.009 -0.234 0.021 -0.247531565880343 3.33942336224592e-05 0.029
wbc_pwy279_pc5 3 3 0.357 -0.205 0.367 0.0859591214097252 2.62829029722542e-07 0.668
wbc_pwy282_pc4 3 3 0.081 -0.353 0.189 -0.361106840159555 8.20998342771244e-48 0.257
wbc_pwy288_pc4 2 2 0.8 0.121 0.669 0.132774361537855 7.43410585964596e-06 0.688
wbc_pwy289_pc5 2 2 0.958 -0.023 0.92 -0.000120729074613132 0.996969640560827 1
wbc_pwy299_pc3 2 2 0.053 -0.363 0.064 -0.394288090343581 1.51570362901729e-39 0.177
wbc_pwy303_pc2 2 0 0.754 0.191 0.684 -0.0416743841244146 0.32020663960551 0.886
wbc_pwy306_pc5 2 2 0.788 -0.07 0.669 0.00164606565949645 0.949123887171039 0.992
wbc_pwy320_pc3 11 0 0.001 0.052 0.003 0.0507846411179382 0.000130479074466253 0.006
wbc_pwy321_pc1 2 2 0.779 -0.063 0.657 -0.018349544984518 0.375952026931921 0.871
wbc_pwy321_pc2 5 0 0.007 0.15 0.014 0.160812735981665 4.04886639986662e-05 0.03
wbc_pwy321_pc3 2 0 0.488 -0.124 0.502 -0.159500212052067 7.90957952711679e-57 0.122
wbc_pwy321_pc5 11 0 0.001 0.059 0.003 0.0577012099726478 5.1463290844485e-05 0.005
wbc_pwy322_pc4 7 0 0.036 0.173 0.034 0.195532898690608 0.00169172532974715 0.024
wbc_pwy323_pc3 2 2 0.227 0.21 0.309 0.282866445567775 7.36607855855911e-47 0.04
wbc_pwy323_pc5 4 0 0.004 -0.381 0.01 -0.35999866209725 3.20087307276238e-11 0.015
wbc_pwy324_pc1 2 2 0.814 -0.062 0.683 -0.0163379242597643 0.49727297900376 0.896
wbc_pwy325_pc1 2 2 0.815 -0.052 0.69 -0.0074247490182763 0.712022620795965 0.967
wbc_pwy325_pc2 5 0 0.008 -0.152 0.016 -0.159478317154508 0.00011240283552411 0.032
wbc_pwy325_pc3 6 0 0.177 0.136 0.166 0.120103548143222 0.216691946596162 0.237
wbc_pwy325_pc4 11 0 0.001 0.057 0.003 0.0560958035831309 3.49051235985484e-05 0.004
wbc_pwy325_pc5 10 0 0 -0.142 0 -0.150067974104154 4.98725153295042e-07 0.001
wbc_pwy326_pc2 4 0 0.038 -0.165 0.063 -0.171409411773934 0.00574053257478517 0.096
wbc_pwy326_pc3 3 0 0.08 0.254 0.105 0.32502834605745 1.30038394279649e-74 0.071
wbc_pwy326_pc4 11 0 0.001 -0.052 0.003 -0.0512673504328092 3.93345558436905e-05 0.004
wbc_pwy326_pc5 4 0 0.006 -0.253 0.013 -0.313909373189761 4.15980358878726e-11 0.009
wbc_pwy327_pc4 4 4 0.295 -0.251 0.263 -0.237257403185986 0.22974879835049 0.293
wbc_pwy331_pc2 3 0 0.11 0.184 0.138 0.179739386292035 1.79824075520263e-48 0.181
wbc_pwy331_pc4 6 0 0.481 0.061 0.49 -0.0671709150466287 0.538455372785307 0.581
wbc_pwy331_pc5 3 3 0.657 0.144 0.646 0.263854221131224 1.85649328967649e-37 0.304
wbc_pwy67_pc5 2 2 0.286 -0.237 0.177 0.0324231767568233 0.197813283685648 0.997
wbc_pwy83_pc2 3 3 0.198 0.219 0.15 -0.054965364725839 0.0254912750629649 0.766
wbc_pwy86_pc5 5 5 0.005 0.214 0.009 0.238166031984483 5.75832150435328e-08 0.015
wbc_pwy92_pc2 2 2 0.066 -0.223 0.131 -0.216884721921677 1.54824133225074e-18 0.485
WHR_pwy104_pc2 2 2 0.03 0.256 0.133 0.256444296416526 6.64219476735056e-23 0.159
WHR_pwy11_pc3 2 2 0.998 0.001 0.975 -0.016613072188616 0.494396501982004 0.846
WHR_pwy146_pc2 2 2 0.845 0.132 0.562 0.178051179416689 4.40563173502265e-06 0.53
WHR_pwy185_pc1 2 2 0.981 -0.011 0.919 -0.0216505378859204 0.553421874022717 0.795
WHR_pwy194_pc2 2 2 0.036 0.321 0.146 0.319510369096767 5.52586654847994e-17 0.421
WHR_pwy198_pc5 3 3 0.067 0.369 0.227 0.411504320631471 5.97658488188246e-46 0.024
WHR_pwy200_pc5 2 2 0.107 -0.247 0.063 -0.268115097864716 9.67094813123533e-21 0.063
WHR_pwy210_pc3 2 2 0.103 -0.297 0.378 -0.296501489725058 1.30053502339855e-21 0.221
WHR_pwy245_pc3 2 2 0.807 0.07 0.8 0.0103932223361008 0.68823563929456 0.849
WHR_pwy250_pc5 2 2 0.49 -0.229 0.498 0.00644929650537056 0.825420583841826 0.995
WHR_pwy282_pc2 2 2 0.928 0.038 0.763 0.00946350781419469 0.823260133160907 0.898
WHR_pwy321_pc5 2 2 0.856 0.033 0.603 0.0326687325895444 0.00350634028193054 0.584
WHR_pwy55_pc4 2 2 0.014 0.211 0.019 0.209591590132198 5.07421996956376e-16 0.376
WHR_pwy70_pc3 2 2 0.279 -0.255 0.473 -0.268433814663797 1.8861209749838e-31 0.087
WHR_pwy74_pc1 2 2 0.042 -0.398 0.079 -0.404973926941761 9.13985757974011e-24 0.065
