factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
wbc_pwy819_pc2 2 2 0.026 0.057 0.998 0.051
wbc_pwy822_pc2 2 2 0.01 0.048 1 0.034
wbc_pwy824_pc4 4 4 0.001 0.022 0.985 0.009
wbc_pwy828_pc2 2 2 0.045 -0.04 0.995 0.072
wbc_pwy82_pc2 2 2 0.014 0.071 1 0.034
wbc_pwy847_pc3 3 3 0.012 0.049 0.977 0.04
wbc_pwy848_pc2 3 3 0.049 -0.094 0.905 0.178
wbc_pwy853_pc2 2 2 0.933 0.011 0.011 0.828
wbc_pwy857_pc4 2 2 0.024 0.055 0.999 0.091
wbc_pwy875_pc1 2 2 0.035 0.09 0.997 0.127
wbc_pwy883_pc3 2 2 0.119 -0.136 0.965 0.328
wbc_pwy886_pc1 2 2 0.516 -0.071 0.475 0.521
wbc_pwy887_pc3 2 2 0.091 0.064 0.98 0.22
wbc_pwy891_pc5 3 3 0.592 0.02 0.167 0.485
wbc_pwy892_pc2 3 3 0.005 -0.062 0.99 0.051
wbc_pwy893_pc1 2 2 0.093 -0.096 0.979 0.283
wbc_pwy894_pc4 2 2 0.038 0.046 0.997 0.063
wbc_pwy895_pc1 2 2 0.01 0.07 1 0.02
wbc_pwy896_pc5 2 2 0.998 0 0 0.995
wbc_pwy897_pc2 2 2 0.088 -0.064 0.981 0.188
wbc_pwy903_pc1 2 2 0.043 0.132 0.996 0.123
wbc_pwy905_pc1 2 2 0.193 0.082 0.911 0.381
wbc_pwy908_pc5 2 2 0.883 0.016 0.033 0.736
wbc_pwy90_pc2 2 2 0.06 0.039 0.991 0.181
wbc_pwy920_pc5 3 3 0.006 0.039 0.987 0.044
wbc_pwy924_pc5 2 2 0.014 0.116 1 0.018
wbc_pwy92_pc5 2 2 0.061 -0.064 0.991 0.184
wbc_pwy931_pc5 2 2 0.065 0.036 0.99 0.195
wbc_pwy932_pc5 2 2 0.01 0.052 1 0.032
wbc_pwy933_pc4 2 2 0.024 0.073 0.999 0.062
wbc_pwy938_pc5 3 3 0.592 -0.021 0.166 0.485
wbc_pwy946_pc5 2 2 0.895 0.009 0.027 0.727
wbc_pwy949_pc5 3 3 0.537 -0.021 0.214 0.402
wbc_pwy94_pc5 3 3 0.602 -0.009 0.159 0.504
wbc_pwy950_pc5 3 3 0.58 0.021 0.177 0.463
wbc_pwy953_pc3 2 2 0.084 0.036 0.982 0.268
wbc_pwy953_pc5 2 2 0.004 -0.052 1 0.008
wbc_pwy956_pc3 2 2 0.061 0.043 0.991 0.102
wbc_pwy956_pc4 3 3 0.84 0.006 0.026 0.898
wbc_pwy957_pc4 2 2 0.025 0.073 0.998 0.048
wbc_pwy960_pc3 3 3 0 0.044 0.999 0.002
wbc_pwy961_pc4 2 2 0.051 -0.045 0.994 0.149
wbc_pwy962_pc5 3 3 0.007 -0.049 0.986 0.031
wbc_pwy963_pc3 2 2 0.023 -0.038 0.999 0.067
wbc_pwy964_pc5 2 2 0.927 0.006 0.013 0.79
wbc_pwy966_pc3 2 2 0.782 0.017 0.113 0.591
wbc_pwy96_pc4 2 2 0.041 -0.041 0.996 0.129
wbc_pwy974_pc4 2 2 0.007 -0.046 1 0.02
wbc_pwy976_pc3 2 2 0.027 -0.057 0.998 0.053
wbc_pwy979_pc4 2 2 0.024 0.055 0.999 0.091
wbc_pwy97_pc4 4 4 0.001 0.022 0.983 0.012
wbc_pwy980_pc4 2 2 0.902 -0.009 0.023 0.71
wbc_pwy991_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy992_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy993_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy994_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy995_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy996_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy997_pc2 2 2 0.03 0.096 0.998 0.022
wbc_pwy998_pc2 2 2 0.03 0.096 0.998 0.022
