factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
T2Dunadj_pwy291_pc1 2 2 0.082 -0.136 0.984 0.202
T2Dunadj_pwy29_pc2 2 2 0.068 0.177 0.989 0.167
T2Dunadj_pwy300_pc1 2 2 0.014 -0.446 1 0.035
T2Dunadj_pwy303_pc3 2 2 0.991 0.004 0 0.973
T2Dunadj_pwy304_pc3 2 2 0.968 0.012 0.003 0.924
T2Dunadj_pwy31_pc3 3 3 0.928 0.014 0.005 0.938
T2Dunadj_pwy320_pc3 2 0 0.18 0.061 0.922 0.191
T2Dunadj_pwy321_pc5 2 0 0.139 0.068 0.953 0.186
T2Dunadj_pwy322_pc4 3 2 0.246 0.146 0.569 0.245
T2Dunadj_pwy325_pc4 2 0 0.139 0.066 0.953 0.186
T2Dunadj_pwy326_pc4 2 0 0.155 -0.061 0.942 0.189
T2Dunadj_pwy34_pc4 2 2 0.566 0.157 0.398 0.572
T2Dunadj_pwy36_pc2 2 2 0.997 0.002 0 0.994
T2Dunadj_pwy42_pc3 2 2 0.851 0.046 0.054 0.727
T2Dunadj_pwy45_pc5 2 2 0.943 0.018 0.008 0.866
T2Dunadj_pwy7_pc5 2 2 0.014 0.231 0.999 0.04
T2Dunadj_pwy80_pc1 2 2 0.132 -0.506 0.957 0.277
T2Dunadj_pwy81_pc4 2 2 0.032 -0.227 0.998 0.078
TC_pwy109_pc4 2 2 0.786 -0.057 0.108 0.65
TC_pwy121_pc4 2 2 0.059 -0.087 0.991 0.113
TC_pwy144_pc1 2 2 0.853 0.043 0.052 0.744
TC_pwy149_pc3 2 2 0.728 0.145 0.171 0.569
TC_pwy159_pc2 2 2 0.326 -0.538 0.76 0.466
TC_pwy176_pc5 2 1 0.887 0.022 0.031 0.787
TC_pwy177_pc5 2 2 0.214 0.133 0.892 0.369
TC_pwy191_pc5 2 2 0.202 -0.177 0.902 0.357
TC_pwy203_pc2 2 2 0.111 0.195 0.97 0.203
TC_pwy236_pc2 3 3 0.035 -0.356 0.931 0.126
TC_pwy241_pc1 2 2 0.002 0.261 1 0.003
TC_pwy241_pc5 3 2 0.358 0.098 0.412 0.307
TC_pwy243_pc5 2 2 0.783 0.075 0.111 0.656
TC_pwy244_pc2 2 2 0.946 -0.015 0.007 0.895
TC_pwy284_pc4 3 2 0.557 0.079 0.197 0.538
TC_pwy296_pc1 2 2 0.872 -0.026 0.04 0.799
TC_pwy308_pc3 2 1 0.598 -0.139 0.348 0.511
TC_pwy324_pc5 2 2 0.883 -0.019 0.033 0.769
TC_pwy327_pc5 2 1 0.15 -0.181 0.946 0.27
TC_pwy3_pc4 3 3 0.016 -0.222 0.967 0.061
TC_pwy55_pc5 2 2 0.932 0.018 0.011 0.853
TC_pwy67_pc1 2 2 0.043 0.228 0.995 0.081
TC_pwy69_pc3 2 1 0.654 0.093 0.268 0.621
TC_pwy97_pc2 2 2 0.55 0.635 0.422 0.531
TC_pwy97_pc4 4 4 0.328 0.1 0.312 0.321
TG_pwy103_pc1 2 2 0.177 0.276 0.925 0.311
TG_pwy108_pc3 2 2 0.069 -0.223 0.988 0.075
TG_pwy109_pc3 2 2 0.164 0.184 0.935 0.256
TG_pwy113_pc5 2 2 0.022 -0.088 0.999 0.031
