factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
TG_pwy793_pc3 2 2 0.645 -0.08 0.28 0.555
TG_pwy7_pc1 2 2 0.036 0.219 0.997 0.071
TG_pwy800_pc1 2 2 0.281 -0.378 0.817 0.389
TG_pwy800_pc5 2 1 0.493 0.327 0.511 0.532
TG_pwy801_pc3 2 1 0.862 0.03 0.047 0.787
TG_pwy803_pc1 2 2 0.95 0.006 0.006 0.888
TG_pwy803_pc4 3 3 0.009 -0.169 0.982 0.005
TG_pwy810_pc3 3 3 0.463 0.079 0.288 0.369
TG_pwy811_pc3 3 3 0.138 -0.245 0.743 0.183
TG_pwy825_pc4 3 3 0.39 0.415 0.372 0.272
TG_pwy828_pc5 2 2 0.05 -0.183 0.994 0.118
TG_pwy836_pc2 2 1 0.979 0.004 0.001 0.967
TG_pwy837_pc2 2 1 0.89 -0.022 0.03 0.782
TG_pwy83_pc1 2 2 0.943 0.019 0.008 0.895
TG_pwy849_pc4 2 2 0.027 0.251 0.998 0.035
TG_pwy85_pc3 2 1 0.939 0.018 0.009 0.858
TG_pwy860_pc5 2 2 0.935 0.012 0.01 0.892
TG_pwy862_pc2 2 1 0.958 0.008 0.004 0.898
TG_pwy889_pc3 2 2 0.111 0.19 0.97 0.206
TG_pwy891_pc3 2 2 0.111 0.19 0.97 0.206
TG_pwy894_pc3 2 2 0.111 0.19 0.97 0.206
TG_pwy895_pc3 2 2 0.111 0.19 0.97 0.206
TG_pwy896_pc3 2 2 0.111 0.19 0.97 0.206
TG_pwy898_pc5 2 2 0.985 -0.003 0.001 0.967
TG_pwy899_pc4 2 2 0.002 0.142 1 0.003
TG_pwy900_pc5 2 2 0.985 -0.003 0.001 0.967
TG_pwy902_pc5 2 2 0.104 -0.112 0.974 0.206
TG_pwy903_pc5 2 2 0.083 -0.124 0.983 0.178
TG_pwy907_pc1 2 2 0.563 -0.263 0.402 0.556
TG_pwy913_pc4 2 2 0.685 -0.037 0.225 0.644
TG_pwy921_pc2 3 3 0.72 -0.044 0.078 0.676
TG_pwy924_pc5 2 2 0.014 0.181 0.999 0.031
TG_pwy929_pc4 2 2 0.021 0.137 0.999 0.02
TG_pwy942_pc4 2 2 0.689 0.065 0.22 0.644
TG_pwy947_pc1 2 1 0.955 0.016 0.005 0.93
TG_pwy958_pc4 2 2 0.68 0.038 0.232 0.644
TG_pwy970_pc4 2 2 0.698 -0.042 0.209 0.645
TG_pwy988_pc4 2 2 0.65 0.089 0.274 0.644
TG_pwy989_pc2 2 2 0.367 -0.211 0.703 0.446
WHR_pwy1042_pc5 2 2 0.946 -0.012 0.007 0.823
WHR_pwy1062_pc2 2 2 0.021 0.133 0.999 0.057
WHR_pwy1071_pc2 2 2 0.027 -0.112 0.998 0.067
WHR_pwy1076_pc3 2 2 0.97 -0.01 0.002 0.848
WHR_pwy1137_pc5 2 2 0.968 0.014 0.002 0.922
WHR_pwy1138_pc5 2 2 0.968 0.014 0.002 0.922
WHR_pwy1206_pc5 2 2 0.029 0.233 0.998 0.133
WHR_pwy120_pc2 2 2 0.041 0.185 0.996 0.189
WHR_pwy127_pc5 2 2 0.037 0.084 0.997 0.163
WHR_pwy195_pc4 2 2 0.982 -0.007 0.001 0.933
WHR_pwy237_pc1 2 2 0.928 -0.023 0.013 0.676
WHR_pwy239_pc2 3 3 0.601 0.042 0.159 0.46
WHR_pwy288_pc2 2 2 0.799 -0.081 0.096 0.731
WHR_pwy347_pc2 3 3 0.899 0.018 0.01 0.948
WHR_pwy34_pc4 2 2 0.021 -0.145 0.999 0.097
WHR_pwy388_pc2 2 2 0.058 0.172 0.992 0.163
WHR_pwy449_pc5 2 2 0.831 -0.04 0.069 0.57
WHR_pwy476_pc2 2 2 0.001 -0.102 1 0
WHR_pwy539_pc5 2 2 0.233 -0.181 0.872 0.455
WHR_pwy612_pc2 2 2 0.991 -0.002 0 0.938
WHR_pwy616_pc1 2 2 0.677 0.087 0.236 0.549
WHR_pwy649_pc2 2 2 0.001 -0.105 1 0
WHR_pwy690_pc5 2 2 0.835 0.048 0.066 0.566
WHR_pwy706_pc3 2 2 0.87 0.029 0.041 0.745
WHR_pwy713_pc4 2 2 0.925 -0.021 0.014 0.784
WHR_pwy766_pc3 2 2 0.914 0.027 0.018 0.74
WHR_pwy856_pc2 2 2 0.824 0.074 0.075 0.522
WHR_pwy86_pc1 2 2 0.116 -0.266 0.967 0.405
WHR_pwy921_pc5 2 2 0.854 0.029 0.052 0.568
allergy_pwy1006_pc5 2 2 0.001 -0.262 1 0.004
allergy_pwy1016_pc5 2 2 0.071 0.155 0.988 0.191
allergy_pwy1017_pc2 2 2 0.036 -0.306 0.997 0.07
allergy_pwy1017_pc5 2 2 0.073 0.151 0.987 0.193
allergy_pwy1018_pc4 2 2 0.059 -0.193 0.991 0.162
allergy_pwy1029_pc4 2 2 0.907 0.067 0.021 0.787
allergy_pwy1059_pc1 2 2 0.931 -0.029 0.012 0.825
allergy_pwy1072_pc1 2 2 0.828 -0.094 0.071 0.659
allergy_pwy1119_pc4 2 2 0.958 -0.014 0.004 0.889
allergy_pwy1149_pc4 2 2 0.825 -0.066 0.074 0.749
allergy_pwy1176_pc4 2 2 0.966 -0.033 0.003 0.914
allergy_pwy1182_pc2 2 2 0.96 -0.016 0.004 0.88
allergy_pwy1184_pc3 2 1 0.113 -0.287 0.969 0.295
allergy_pwy1190_pc4 2 2 0.077 0.141 0.986 0.192
allergy_pwy1199_pc2 2 2 0.038 0.277 0.996 0.113
allergy_pwy11_pc1 4 4 0.204 0.348 0.465 0.134
allergy_pwy1205_pc4 2 2 0.103 -0.203 0.974 0.237
allergy_pwy1208_pc2 2 2 0.223 0.513 0.882 0.441
allergy_pwy141_pc3 2 2 0.99 0.002 0 0.969
allergy_pwy145_pc1 2 2 0.082 -0.291 0.984 0.083
allergy_pwy196_pc1 2 2 0.11 0.4 0.971 0.262
allergy_pwy198_pc2 2 1 0.037 -0.333 0.997 0.107
allergy_pwy202_pc4 2 2 0.033 -0.226 0.997 0.1
allergy_pwy239_pc1 2 2 0.119 -0.204 0.965 0.175
allergy_pwy26_pc1 2 2 0.907 0.027 0.021 0.78
allergy_pwy273_pc4 2 1 0.978 0.006 0.001 0.972
allergy_pwy302_pc3 2 2 0.025 -0.279 0.998 0.068
allergy_pwy362_pc4 2 2 0.528 0.161 0.455 0.483
allergy_pwy399_pc5 2 2 0.076 -0.307 0.986 0.099
allergy_pwy419_pc3 2 2 0.616 0.113 0.322 0.59
allergy_pwy423_pc2 3 3 0.88 -0.067 0.014 0.905
allergy_pwy445_pc1 2 2 0.054 -0.338 0.993 0.086
allergy_pwy457_pc1 2 1 0.933 -0.035 0.011 0.816
allergy_pwy466_pc1 3 3 0.365 0.148 0.403 0.314
allergy_pwy467_pc3 2 2 0.519 0.132 0.47 0.48
allergy_pwy479_pc1 2 2 0.902 0.022 0.023 0.774
allergy_pwy519_pc2 2 2 0.024 0.354 0.999 0.027
allergy_pwy51_pc4 2 2 0.98 0.005 0.001 0.953
allergy_pwy526_pc2 2 2 0.025 -0.123 0.998 0.07
allergy_pwy533_pc4 2 2 0.66 -0.104 0.259 0.599
allergy_pwy544_pc4 2 2 0.03 0.295 0.998 0.081
allergy_pwy545_pc3 2 1 0.496 -0.082 0.506 0.539
allergy_pwy55_pc1 2 2 0.978 0.012 0.001 0.938
allergy_pwy56_pc2 2 2 0.039 -0.297 0.996 0.109
allergy_pwy606_pc5 2 2 0.989 0.003 0 0.96
allergy_pwy619_pc3 2 2 0.6 -0.143 0.345 0.542
allergy_pwy639_pc4 2 2 0.121 -0.487 0.964 0.293
allergy_pwy660_pc3 2 2 0.054 -0.068 0.993 0.141
allergy_pwy738_pc3 2 2 0.862 0.043 0.046 0.657
allergy_pwy749_pc4 2 2 0.026 -0.223 0.998 0.034
allergy_pwy77_pc2 2 2 0.063 0.142 0.99 0.167
allergy_pwy836_pc4 2 2 0.042 -0.293 0.996 0.058
allergy_pwy853_pc4 2 2 0.281 0.427 0.818 0.247
allergy_pwy858_pc5 2 2 0.59 -0.134 0.361 0.567
allergy_pwy87_pc4 2 2 0.746 0.167 0.151 0.556
allergy_pwy887_pc3 2 2 0.993 0.003 0 0.982
allergy_pwy925_pc3 2 2 0.804 0.094 0.092 0.62
allergy_pwy927_pc4 2 2 0.196 0.612 0.908 0.415
allergy_pwy92_pc2 3 3 0.557 0.119 0.197 0.462
allergy_pwy948_pc4 2 1 0.994 0.002 0 0.98
allergy_pwy962_pc4 2 2 0.758 -0.046 0.138 0.636
allergy_pwy965_pc1 2 2 0.891 0.032 0.029 0.75
allergy_pwy965_pc2 2 2 0.933 -0.03 0.011 0.813
allergy_pwy979_pc1 2 2 0.746 -0.273 0.151 0.556
allergy_pwy99_pc1 2 2 0.08 -0.163 0.984 0.161
asthma_2_pwy1005_pc2 2 2 0.868 0.727 0.043 0.997
asthma_2_pwy1006_pc4 2 2 0.057 -6.446 0.992 0.39
asthma_2_pwy1024_pc4 2 1 0.882 1.408 0.034 0.566
asthma_2_pwy1035_pc3 2 2 0.889 1.037 0.03 0.673
asthma_2_pwy106_pc5 2 2 0.879 -0.979 0.036 0.576
asthma_2_pwy1086_pc1 2 2 0.07 4.451 0.988 0.488
asthma_2_pwy1134_pc4 2 2 0.074 -7.414 0.987 0.358
asthma_2_pwy1148_pc5 2 2 0.941 0.333 0.009 0.532
asthma_2_pwy1155_pc1 3 3 0.706 -2.264 0.087 0.77
asthma_2_pwy1165_pc1 2 2 0.993 0.102 0 0.994
asthma_2_pwy1176_pc4 2 2 0.025 7.974 0.998 0.088
asthma_2_pwy129_pc4 2 2 0.019 6.325 0.999 0.125
asthma_2_pwy138_pc3 3 2 0.424 -2.853 0.332 0.253
asthma_2_pwy13_pc2 2 2 0.022 -10.003 0.999 0.18
asthma_2_pwy269_pc5 2 2 0.039 -13.475 0.996 0.278
asthma_2_pwy323_pc2 2 2 1 0.001 0 0.997
asthma_2_pwy330_pc2 3 3 0.684 -1.877 0.1 0.701
asthma_2_pwy456_pc5 2 2 0.392 -1.736 0.666 0.54
asthma_2_pwy526_pc4 2 2 0.914 0.98 0.018 0.642
asthma_2_pwy569_pc5 3 3 0.52 1.8 0.23 0.701
asthma_2_pwy570_pc5 2 2 0.39 -2.593 0.67 0.54
asthma_2_pwy603_pc2 2 2 0.017 6.426 0.999 0.144
asthma_2_pwy605_pc1 2 2 0.998 0.018 0 0.959
asthma_2_pwy606_pc1 2 2 0.073 4.619 0.987 0.33
asthma_2_pwy639_pc4 2 2 0.086 6.503 0.982 0.291
asthma_2_pwy66_pc2 2 2 0.978 0.271 0.001 0.843
asthma_2_pwy681_pc1 2 2 0.909 1.14 0.02 0.642
asthma_2_pwy699_pc5 2 2 0.976 -0.151 0.001 0.795
asthma_2_pwy700_pc5 2 2 0.976 -0.151 0.001 0.795
asthma_2_pwy727_pc3 2 1 0.979 -0.173 0.001 0.834
asthma_2_pwy795_pc3 2 2 0.049 3.757 0.994 0.32
asthma_2_pwy809_pc5 2 2 0.003 8.49 1 0.048
asthma_2_pwy83_pc2 2 2 0.998 -0.031 0 0.938
asthma_2_pwy84_pc3 4 4 0.977 0.215 0 0.978
asthma_2_pwy853_pc4 2 2 0.406 -1.985 0.646 0.438
asthma_2_pwy859_pc4 2 2 0.963 0.313 0.003 0.853
asthma_2_pwy888_pc5 2 2 0.735 -1.016 0.163 0.956
asthma_2_pwy905_pc3 2 2 0.366 -2.678 0.705 0.386
asthma_2_pwy926_pc2 3 3 0.606 4.73 0.156 0.477
asthma_2_pwy933_pc3 2 2 0.064 -7.269 0.99 0.291
bmi_pwy100_pc1 2 2 0.037 -0.149 0.997 0.052
bmi_pwy1035_pc4 2 2 0.005 0.107 1 0.008
bmi_pwy1070_pc1 2 2 0.954 -0.014 0.005 0.866
bmi_pwy1071_pc1 2 2 0.957 0.011 0.005 0.874
bmi_pwy1121_pc2 2 2 0.003 0.11 1 0.007
bmi_pwy1147_pc1 2 2 0.017 -0.109 0.999 0.032
bmi_pwy1167_pc4 2 2 0.118 -0.167 0.966 0.287
bmi_pwy1184_pc5 2 2 0.829 -0.057 0.071 0.66
bmi_pwy144_pc3 2 2 0.574 0.101 0.385 0.539
bmi_pwy189_pc3 2 2 0.918 0.025 0.017 0.844
bmi_pwy216_pc2 3 3 0.012 -0.119 0.975 0.08
bmi_pwy266_pc1 2 2 0.99 -0.002 0 0.969
bmi_pwy267_pc1 2 2 0.99 -0.002 0 0.969
bmi_pwy279_pc5 2 2 0.02 -0.121 0.999 0.035
bmi_pwy282_pc1 2 2 0.035 0.16 0.997 0.058
bmi_pwy287_pc2 2 2 0.137 0.144 0.954 0.317
bmi_pwy290_pc2 2 2 0.158 -0.155 0.939 0.352
bmi_pwy290_pc4 2 2 0.138 -0.086 0.954 0.321
bmi_pwy298_pc2 2 2 0.772 0.05 0.123 0.592
bmi_pwy317_pc5 3 3 0.021 0.14 0.959 0.035
bmi_pwy329_pc2 2 2 0.841 -0.03 0.061 0.648
bmi_pwy353_pc5 2 2 0.988 0.002 0 0.969
bmi_pwy414_pc5 2 2 0.785 -0.062 0.109 0.623
bmi_pwy430_pc1 2 2 0.068 -0.146 0.988 0.19
bmi_pwy430_pc2 2 2 0.2 -0.149 0.904 0.396
bmi_pwy433_pc1 2 2 0.75 -0.046 0.146 0.6
bmi_pwy446_pc2 2 2 0.995 -0.001 0 0.986
bmi_pwy524_pc5 2 2 0.77 -0.084 0.125 0.58
bmi_pwy603_pc3 2 2 0.033 -0.13 0.997 0.096
bmi_pwy608_pc2 2 2 0.994 -0.001 0 0.984
bmi_pwy610_pc5 2 2 0.76 0.051 0.135 0.62
bmi_pwy62_pc2 2 2 0.76 -0.075 0.135 0.574
bmi_pwy649_pc2 2 2 0.946 -0.007 0.007 0.896
bmi_pwy654_pc5 2 2 0.988 0.002 0 0.969
bmi_pwy665_pc5 2 2 0.65 -0.032 0.273 0.564
bmi_pwy677_pc4 2 2 0.033 0.11 0.997 0.057
bmi_pwy703_pc5 3 3 0.497 0.099 0.253 0.375
bmi_pwy709_pc2 2 2 0.02 0.094 0.999 0.069
bmi_pwy726_pc1 2 2 0.068 0.211 0.989 0.104
bmi_pwy730_pc2 2 2 0.863 -0.025 0.046 0.732
bmi_pwy745_pc5 2 2 0.774 -0.057 0.121 0.577
bmi_pwy749_pc5 2 2 0.803 -0.041 0.092 0.649
bmi_pwy76_pc5 4 4 0.64 -0.042 0.082 0.584
bmi_pwy771_pc2 2 2 0.02 -0.097 0.999 0.069
bmi_pwy791_pc3 2 2 0.943 -0.015 0.008 0.838
bmi_pwy801_pc5 2 2 0.042 0.141 0.996 0.071
bmi_pwy822_pc1 2 2 0.939 0.017 0.009 0.825
bmi_pwy839_pc3 2 2 0.838 0.031 0.064 0.717
bmi_pwy87_pc4 2 2 0.739 -0.068 0.158 0.618
bmi_pwy899_pc3 2 2 0.07 -0.146 0.988 0.194
bmi_pwy8_pc1 2 2 0.79 0.073 0.105 0.635
eo_pwy1003_pc4 2 2 0.393 0.155 0.664 0.351
eo_pwy1004_pc4 3 2 0.282 0.144 0.515 0.324
eo_pwy1006_pc1 2 2 0.053 0.139 0.993 0.065
eo_pwy101_pc4 2 2 0.268 -0.404 0.832 0.435
eo_pwy1022_pc2 2 2 0.194 0.183 0.91 0.338
eo_pwy1023_pc2 2 2 0.612 -0.118 0.327 0.488
eo_pwy1027_pc1 2 2 0.036 -0.1 0.997 0.067
eo_pwy102_pc3 6 3 0 -0.339 0.958 0.001
eo_pwy1033_pc2 2 2 0.977 0.008 0.001 0.951
eo_pwy1034_pc4 2 2 0.497 -0.088 0.505 0.515
eo_pwy1046_pc3 2 2 0.927 -0.014 0.013 0.856
eo_pwy1054_pc2 4 4 0.574 0.075 0.117 0.511
eo_pwy1063_pc2 4 1 0 0.367 0.995 0.002
eo_pwy1065_pc2 2 2 0.04 0.355 0.996 0.067
eo_pwy1069_pc3 2 2 0.087 0.332 0.981 0.18
eo_pwy1075_pc1 2 2 0.741 -0.083 0.156 0.661
eo_pwy1075_pc3 2 2 0.976 0.005 0.001 0.944
eo_pwy1078_pc3 2 2 0.328 0.374 0.757 0.486
eo_pwy1083_pc2 2 2 0.063 0.28 0.99 0.054
eo_pwy1088_pc5 3 3 0.995 -0.001 0 0.989
eo_pwy1093_pc1 2 2 0.889 -0.03 0.03 0.862
eo_pwy1093_pc5 2 2 0.045 -0.152 0.995 0.09
eo_pwy1102_pc1 2 2 0.709 -0.096 0.195 0.661
eo_pwy1102_pc3 2 2 0.995 0.001 0 0.989
eo_pwy1103_pc1 2 2 0.71 -0.081 0.193 0.661
eo_pwy1103_pc3 2 2 0.428 -0.071 0.613 0.379
eo_pwy1105_pc1 2 2 0.721 -0.083 0.181 0.661
eo_pwy1105_pc3 3 3 0.929 0.012 0.005 0.946
eo_pwy1106_pc1 2 2 0.709 -0.096 0.195 0.661
eo_pwy1106_pc3 2 2 0.995 0.001 0 0.989
eo_pwy1107_pc1 2 2 0.739 -0.083 0.159 0.661
eo_pwy1108_pc1 2 2 0.747 -0.084 0.15 0.663
eo_pwy1109_pc1 2 2 0.71 -0.081 0.193 0.661
eo_pwy1109_pc3 2 2 0.428 -0.071 0.613 0.379
eo_pwy1110_pc1 2 2 0.719 -0.08 0.183 0.661
eo_pwy1110_pc3 2 2 0.436 -0.07 0.6 0.393
eo_pwy1111_pc1 2 2 0.749 -0.078 0.147 0.663
eo_pwy1120_pc2 2 2 0.462 0.164 0.559 0.454
eo_pwy1123_pc3 9 2 0.001 -0.218 0.774 0.015
eo_pwy1131_pc3 7 1 0 -0.23 0.991 0
eo_pwy1131_pc5 2 2 0.009 0.11 1 0.015
eo_pwy1135_pc3 2 2 0.071 -0.066 0.988 0.121
eo_pwy1136_pc4 2 2 0.503 -0.084 0.495 0.523
eo_pwy1147_pc4 3 2 0.679 -0.179 0.103 0.653
eo_pwy1155_pc1 2 2 0.135 0.48 0.956 0.256
eo_pwy1156_pc5 2 2 0.762 -0.054 0.133 0.63
eo_pwy1159_pc5 4 2 0.001 0.183 0.987 0.005
eo_pwy1165_pc1 7 5 0.397 -0.129 0.122 0.367
eo_pwy1165_pc4 2 2 0.059 -0.103 0.991 0.066
eo_pwy1179_pc4 3 2 0.278 0.138 0.522 0.248
eo_pwy1196_pc2 3 3 0.336 -0.145 0.441 0.26
eo_pwy1199_pc5 4 1 0.001 -0.245 0.978 0.006
eo_pwy129_pc1 3 1 0.424 -0.208 0.331 0.412
eo_pwy133_pc4 3 3 0.919 -0.009 0.007 0.925
eo_pwy134_pc3 2 2 0.084 0.349 0.983 0.173
eo_pwy139_pc3 2 2 0.119 -0.132 0.966 0.194
eo_pwy148_pc2 4 2 0.001 -0.159 0.98 0.007
eo_pwy148_pc3 8 3 0.01 0.149 0.634 0.038
eo_pwy154_pc1 3 3 0.011 -0.165 0.978 0.019
eo_pwy154_pc2 2 1 0.771 -0.052 0.124 0.668
eo_pwy168_pc5 2 2 0.028 0.127 0.998 0.051
eo_pwy179_pc3 2 2 0.035 -0.123 0.997 0.066
eo_pwy185_pc4 3 1 0.001 -0.209 0.997 0.004
eo_pwy189_pc2 8 1 0 -0.198 0.986 0
eo_pwy208_pc1 2 2 0.993 0.002 0 0.984
eo_pwy229_pc3 3 3 0.794 -0.036 0.043 0.811
eo_pwy22_pc2 2 2 0.137 -0.215 0.955 0.237
eo_pwy258_pc3 2 2 0.147 0.082 0.948 0.211
eo_pwy265_pc4 2 1 0.133 0.146 0.957 0.09
eo_pwy276_pc5 2 2 0.003 0.118 1 0.011
eo_pwy2_pc3 2 1 0.05 -0.195 0.994 0.063
eo_pwy302_pc3 2 1 0.036 0.267 0.997 0.056
eo_pwy311_pc2 2 2 0.911 -0.017 0.02 0.84
eo_pwy317_pc2 2 2 0.075 0.146 0.986 0.141
eo_pwy32_pc3 2 2 0.065 -0.337 0.99 0.129
eo_pwy335_pc4 2 2 0.762 0.044 0.133 0.618
eo_pwy353_pc1 2 2 0.02 -0.257 0.999 0.027
eo_pwy356_pc2 2 2 0.063 0.28 0.99 0.054
eo_pwy369_pc3 2 2 0.13 -0.166 0.959 0.189
eo_pwy391_pc4 2 2 0.13 0.151 0.959 0.248
eo_pwy395_pc1 2 2 0.199 0.404 0.906 0.306
eo_pwy408_pc1 6 1 0.017 -0.243 0.713 0.04
eo_pwy409_pc4 2 2 0.464 0.111 0.556 0.436
eo_pwy417_pc2 3 3 0.008 0.36 0.985 0.042
eo_pwy417_pc3 8 1 0 0.2 0.972 0
eo_pwy43_pc1 3 3 0.001 -0.179 0.999 0.002
eo_pwy451_pc1 2 2 0.935 0.024 0.01 0.879
eo_pwy47_pc1 6 1 0.017 -0.243 0.713 0.04
eo_pwy480_pc2 3 3 0.32 -0.145 0.462 0.256
eo_pwy480_pc4 2 2 0.521 0.073 0.467 0.555
eo_pwy48_pc4 2 2 0.039 0.117 0.996 0.07
eo_pwy495_pc4 2 2 0.103 -0.324 0.974 0.211
eo_pwy526_pc4 6 5 0.143 0.213 0.377 0.23
eo_pwy534_pc3 2 1 0.158 -0.284 0.94 0.283
eo_pwy549_pc5 3 1 0.182 0.165 0.669 0.2
eo_pwy554_pc2 2 1 0.593 0.12 0.356 0.571
eo_pwy565_pc5 2 2 0.764 -0.055 0.132 0.632
eo_pwy572_pc4 2 2 0.999 -0.001 0 0.997
eo_pwy595_pc1 2 2 0.709 -0.096 0.195 0.661
eo_pwy595_pc3 2 2 0.995 0.001 0 0.989
eo_pwy597_pc1 2 2 0.739 -0.083 0.159 0.661
eo_pwy598_pc3 2 2 0.328 0.374 0.757 0.486
eo_pwy599_pc1 2 2 0.719 -0.08 0.183 0.661
eo_pwy599_pc3 2 2 0.436 -0.07 0.6 0.393
eo_pwy614_pc3 2 2 0.075 0.169 0.986 0.107
eo_pwy632_pc3 2 2 0.036 -0.555 0.997 0.066
eo_pwy633_pc4 2 2 0.109 0.162 0.971 0.221
eo_pwy639_pc4 3 3 0.79 0.046 0.044 0.81
eo_pwy64_pc2 3 3 0.424 0.089 0.332 0.504
eo_pwy654_pc1 2 2 0.02 -0.257 0.999 0.027
eo_pwy668_pc2 2 2 0.822 0.047 0.076 0.718
eo_pwy669_pc2 3 3 0.317 -0.146 0.467 0.248
eo_pwy670_pc2 2 2 0.822 0.047 0.076 0.718
eo_pwy681_pc1 3 3 0.022 0.457 0.957 0.103
eo_pwy68_pc1 3 3 0.339 -0.166 0.437 0.332
eo_pwy699_pc5 3 3 0.002 -0.273 0.997 0.001
eo_pwy700_pc5 3 3 0.002 -0.273 0.997 0.001
eo_pwy711_pc1 6 1 0 0.295 0.983 0
eo_pwy728_pc2 5 5 0 0.226 0.988 0.002
eo_pwy72_pc2 2 2 0.06 -0.184 0.991 0.123
eo_pwy749_pc2 3 3 0.312 -0.148 0.474 0.246
eo_pwy753_pc5 2 2 0.798 0.027 0.098 0.646
eo_pwy758_pc3 2 2 0.307 0.176 0.785 0.385
eo_pwy76_pc5 2 2 0.985 -0.003 0.001 0.968
eo_pwy774_pc4 2 2 0.068 0.556 0.989 0.135
eo_pwy783_pc5 2 2 0.475 0.178 0.539 0.451
eo_pwy817_pc4 2 2 0.27 -0.412 0.83 0.436
eo_pwy818_pc4 2 2 0.822 -0.046 0.076 0.729
eo_pwy828_pc3 6 1 0.003 -0.195 0.855 0.028
eo_pwy829_pc2 6 2 0.906 0.01 0.003 0.874
eo_pwy835_pc3 3 3 0.172 0.219 0.685 0.138
eo_pwy841_pc3 3 3 0.852 -0.02 0.022 0.87
eo_pwy854_pc4 3 3 0.364 0.116 0.404 0.389
eo_pwy862_pc2 4 1 0.002 -0.191 0.968 0.017
eo_pwy864_pc4 3 1 0.347 -0.154 0.427 0.364
eo_pwy866_pc4 7 1 0.009 -0.212 0.707 0.029
eo_pwy888_pc3 2 2 0.059 -0.18 0.991 0.079
eo_pwy893_pc2 2 2 0.025 0.195 0.998 0.045
eo_pwy905_pc2 2 2 0.109 0.178 0.971 0.22
eo_pwy918_pc5 2 2 0.188 -0.102 0.915 0.347
eo_pwy91_pc5 2 2 0.052 0.222 0.993 0.103
eo_pwy930_pc1 2 2 0.125 0.087 0.962 0.16
eo_pwy93_pc4 2 2 0.235 -0.237 0.87 0.405
eo_pwy960_pc5 2 2 0.926 0.029 0.013 0.873
gran_pwy1004_pc3 2 1 0.096 0.21 0.977 0.138
gran_pwy1023_pc2 3 3 0.425 0.054 0.331 0.314
gran_pwy1026_pc1 2 2 0.016 0.07 0.999 0.017
gran_pwy1026_pc2 5 1 0 -0.17 0.984 0.003
gran_pwy1027_pc3 2 2 0.316 -0.2 0.774 0.385
gran_pwy102_pc3 3 2 0.905 0.033 0.009 0.911
gran_pwy1057_pc1 2 1 0.171 -0.273 0.93 0.201
gran_pwy1099_pc1 2 2 0.201 0.32 0.904 0.374
gran_pwy1123_pc3 7 1 0 -0.231 0.984 0
gran_pwy1131_pc3 6 1 0 -0.21 0.983 0
gran_pwy1150_pc1 2 2 0 0.137 1 0
gran_pwy1159_pc5 2 1 0.648 0.091 0.276 0.539
gran_pwy1165_pc1 3 1 0.008 -0.278 0.984 0.018
gran_pwy1196_pc2 4 4 0.656 0.025 0.075 0.625
gran_pwy1205_pc3 2 1 0.809 0.039 0.087 0.755
gran_pwy1217_pc5 2 2 0.972 0.008 0.002 0.917
gran_pwy1218_pc5 2 2 0.972 0.008 0.002 0.917
gran_pwy1220_pc4 4 2 0.135 -0.159 0.58 0.159
gran_pwy133_pc4 2 2 0.82 0.035 0.078 0.668
gran_pwy134_pc2 2 2 0.782 0.065 0.113 0.666
gran_pwy140_pc3 2 2 0.038 -0.1 0.996 0.121
gran_pwy151_pc1 2 2 0.008 -0.156 1 0.01
gran_pwy154_pc1 2 1 0.983 0.005 0.001 0.978
gran_pwy154_pc2 3 1 0.002 -0.139 0.996 0.003
gran_pwy154_pc3 2 2 0.081 -0.147 0.984 0.171
gran_pwy185_pc4 5 2 0.029 -0.151 0.733 0.058
gran_pwy20_pc3 2 2 0.014 -0.161 1 0.049
gran_pwy21_pc4 2 2 0.982 0.006 0.001 0.946
gran_pwy229_pc3 2 2 0.003 -0.132 1 0.004
gran_pwy236_pc2 2 2 0.559 -0.16 0.407 0.499
gran_pwy243_pc3 8 2 0.004 -0.179 0.715 0.008
gran_pwy263_pc2 5 2 0.024 -0.269 0.757 0.034
gran_pwy264_pc2 6 1 0 -0.332 0.98 0
gran_pwy283_pc3 2 2 0.186 -0.229 0.917 0.324
gran_pwy284_pc2 2 2 0.999 0 0 0.995
gran_pwy301_pc1 3 3 0.003 -0.186 0.995 0.017
gran_pwy302_pc3 2 1 0.075 0.244 0.986 0.109
gran_pwy314_pc1 8 1 0 0.194 0.857 0.004
gran_pwy337_pc3 2 2 0.253 0.149 0.85 0.414
gran_pwy337_pc5 2 2 0.111 0.238 0.97 0.215
gran_pwy341_pc4 2 2 0.118 0.14 0.966 0.178
gran_pwy358_pc1 2 2 0.136 0.245 0.955 0.216
gran_pwy35_pc1 4 1 0.057 -0.212 0.752 0.129
gran_pwy36_pc4 2 2 0.078 0.266 0.985 0.142
gran_pwy408_pc1 6 1 0.011 -0.222 0.758 0.028
gran_pwy417_pc3 9 1 0 0.187 0.95 0
gran_pwy449_pc3 2 2 0.867 -0.036 0.043 0.791
gran_pwy455_pc4 2 2 0.774 0.074 0.12 0.624
gran_pwy464_pc1 2 2 0.138 0.197 0.953 0.227
gran_pwy466_pc3 3 3 0.793 -0.04 0.043 0.837
gran_pwy47_pc1 6 1 0.011 -0.222 0.758 0.028
gran_pwy480_pc2 2 2 0.151 0.087 0.945 0.29
gran_pwy489_pc5 6 1 0.007 -0.23 0.796 0.024
