factors	hsq	SE	zscore	pval	qvalues
pwy156_pc5	1e-06	0.750829	1.33186118277264e-06	0.999998937328525	0.999999263093018
pwy157_pc1	0.288177	0.640346	0.450033263267046	0.652686456146091	0.999999263093018
pwy157_pc2	1e-06	0.894522	1.11791549006061e-06	0.99999910803249	0.999999263093018
pwy157_pc3	0.50429	0.615445	0.819390847273111	0.412563455244088	0.937521226641367
pwy157_pc4	0.227964	0.902752	0.252521179681684	0.800638245419519	0.999999263093018
pwy157_pc5	1e-06	0.749766	1.33374946316584e-06	0.999998935821895	0.999999263093018
pwy158_pc1	1e-06	0.797271	1.25427865807235e-06	0.999998999230424	0.999999263093018
pwy158_pc2	0.468086	0.601616	0.778047791282147	0.436540839447235	0.943788611813062
pwy158_pc3	0.908896	0.574169	1.58297644073435	0.11342683425028	0.848587734084721
pwy158_pc4	0.156438	0.936854	0.166982261910607	0.867384005906965	0.999999263093018
pwy158_pc5	0.246048	0.75908	0.324139748116141	0.745832235382282	0.999999263093018
pwy159_pc1	0.063309	0.677906	0.0933890539396317	0.925594486204591	0.999999263093018
pwy159_pc2	0.999999	0.570596	1.75255171785291	0.0796789850978426	0.848587734084721
pwy159_pc3	0.999999	0.852289	1.17330975760569	0.240671610739855	0.848587734084721
pwy159_pc4	0.203047	0.746904	0.271851536475906	0.785736176509363	0.999999263093018
pwy159_pc5	0.119089	0.692783	0.171899425938569	0.863516597902817	0.999999263093018
pwy16_pc1	0.811228	0.729145	1.11257431649398	0.265891296129337	0.848587734084721
pwy16_pc2	0.784765	0.799884	0.981098509283846	0.326544165500175	0.875830377666031
pwy16_pc3	0.455497	0.524447	0.868528183019447	0.385105250688553	0.921522165606286
pwy16_pc4	0.326093	0.876044	0.372233586440864	0.709718941528602	0.999999263093018
pwy16_pc5	1e-06	0.836215	1.19586469986786e-06	0.999999045838019	0.999999263093018
pwy160_pc1	0.53885	0.687071	0.784271203412748	0.432880992720627	0.943119072219813
pwy160_pc2	0.785687	0.831578	0.944814557383673	0.34475355853178	0.889649856890516
pwy160_pc3	0.999999	0.945402	1.05775003649241	0.290169416797144	0.848587734084721
pwy160_pc4	0.352853	0.829982	0.425133316144206	0.670739492192485	0.999999263093018
pwy160_pc5	0.797329	0.663873	1.20102640113395	0.229740960328366	0.848587734084721
pwy161_pc1	0.339404	0.632075	0.53696792311039	0.591289771388428	0.999999263093018
pwy161_pc2	0.999999	0.636572	1.570912638319	0.116202942552381	0.848587734084721
pwy161_pc3	1e-06	0.981468	1.01888191973656e-06	0.999999187049847	0.999999263093018
pwy161_pc4	0.999999	0.621698	1.60849640822393	0.107726502218821	0.848587734084721
pwy161_pc5	1e-06	0.750879	1.33177249596806e-06	0.999998937399287	0.999999263093018
pwy162_pc1	0.901952	0.782908	1.15205362571337	0.249299037836347	0.848587734084721
pwy162_pc2	0.111668	0.720577	0.154970253005577	0.876844768620075	0.999999263093018
pwy162_pc3	1e-06	0.810377	1.2339935610216e-06	0.99999901541559	0.999999263093018
pwy162_pc4	0.999999	0.940329	1.06345651362449	0.287574975919698	0.848587734084721
pwy162_pc5	0.999999	0.772056	1.29524153688333	0.195236920037055	0.848587734084721
pwy163_pc1	0.134673	0.663768	0.202891672994179	0.839219702912658	0.999999263093018
pwy163_pc2	0.540757	0.598823	0.903033116630457	0.366508319104022	0.907416664664517
pwy163_pc3	0.300126	0.641194	0.468073625143092	0.639731939719199	0.999999263093018
pwy163_pc4	0.472799	0.79259	0.596524054050644	0.550825189577366	0.999999263093018
pwy163_pc5	0.2868	0.765153	0.374826995385237	0.707789136122218	0.999999263093018
pwy164_pc1	1e-06	0.634827	1.57523230738453e-06	0.999998743146462	0.999999263093018
pwy164_pc2	1e-06	0.899488	1.11174356967519e-06	0.99999911295697	0.999999263093018
pwy164_pc3	1e-06	0.728925	1.37188325273519e-06	0.999998905395533	0.999999263093018
pwy164_pc4	0.999999	0.905488	1.10437576202004	0.269430170444989	0.848587734084721
pwy164_pc5	1e-06	0.461444	2.16711020188799e-06	0.999998270896228	0.999999263093018
pwy165_pc1	0.01617	0.774826	0.0208692016013918	0.983349994833036	0.999999263093018
pwy165_pc2	0.999999	0.810526	1.23376548068785	0.217290305815958	0.848587734084721
pwy165_pc3	0.619286	0.642626	0.963680274374208	0.335206246855351	0.884131914731866
pwy165_pc4	0.999999	0.667278	1.49862426155216	0.133971135048684	0.848587734084721
pwy165_pc5	0.600441	0.717811	0.836488992227759	0.402879866832667	0.937521226641367
pwy166_pc1	0.429968	0.661519	0.649970749139481	0.515711116230237	0.999999263093018
pwy166_pc2	0.135253	0.948563	0.142587260941023	0.886616158968222	0.999999263093018
pwy166_pc3	0.003883	0.816115	0.00475790789288274	0.996203753073594	0.999999263093018
pwy166_pc4	1e-06	0.733795	1.36277843266852e-06	0.999998912660129	0.999999263093018
pwy166_pc5	0.999999	0.930022	1.07524230609598	0.282266258975636	0.848587734084721
pwy167_pc1	0.999999	0.752337	1.32919024320218	0.183785213199465	0.848587734084721
pwy167_pc2	1e-06	0.532234	1.87887282661386e-06	0.99999850087638	0.999999263093018
pwy167_pc3	0.999999	0.986138	1.01405584208295	0.3105561070649	0.866000109766088
pwy167_pc4	0.999999	0.64277	1.55576489257433	0.119764009236113	0.848587734084721
pwy167_pc5	1e-06	0.576343	1.73507789632216e-06	0.999998615608135	0.999999263093018
pwy168_pc1	0.122727	0.780926	0.157155735626679	0.875122112582816	0.999999263093018
pwy168_pc2	0.999999	0.894418	1.11804435957237	0.263548048170665	0.848587734084721
pwy168_pc3	0.211878	0.672079	0.315257581326005	0.752566089205006	0.999999263093018
pwy168_pc4	0.093649	0.91637	0.102195619673276	0.918601404547759	0.999999263093018
pwy168_pc5	0.12287	0.794302	0.154689274356605	0.877066286033083	0.999999263093018
pwy169_pc1	0.431768	0.677464	0.63732980645466	0.523910039794603	0.999999263093018
pwy169_pc2	0.855743	0.629116	1.36023086362451	0.173756878665404	0.848587734084721
pwy169_pc3	0.999999	0.972988	1.02776087680424	0.304062323776735	0.858154990450018
pwy169_pc4	0.999999	0.672593	1.48678175360136	0.137072462149343	0.848587734084721
pwy169_pc5	0.464489	0.579804	0.801113824671786	0.423065753531736	0.937521226641367
pwy17_pc1	0.999999	0.621844	1.60811875647268	0.107809172029984	0.848587734084721
pwy17_pc2	1e-06	0.625109	1.59972100865609e-06	0.999998723607306	0.999999263093018
pwy17_pc3	1e-06	0.895195	1.11707505068728e-06	0.999999108703064	0.999999263093018
pwy17_pc4	1e-06	0.839276	1.19150315271734e-06	0.99999904931803	0.999999263093018
pwy17_pc5	1e-06	0.711106	1.40626010749452e-06	0.999998877966772	0.999999263093018
